title,company,rating,review_count,urgently_hiring,snippet,dradis_job,new_job,sponsored,featured_employer,indeed_applyable,source_id,job_location_postal,salary_min,salary_max,company_has_link,job_type_Full-time,job_type_Part-time,job_type_Temporary,job_type_Contract,job_type_Internship,job_type_N/A,relative_time,activity_date,activity_date_na,location_remote,no_postal,remote_work_model,hires_needed_na,hires_needed_exact_na,hires_needed_exact
Sr. PHP Developer (100% Remote) - Direct Hire,Launching Point,0.0,0,True,"Troubleshoot, test and maintain the core product software and databases to ensure strong optimization and functionality.
 Any Linux &amp; AWS knowledge is a plus.",True,False,True,False,True,15641819,55317.0,80000,110000,False,True,False,False,False,False,False,31,3,False,False,True,1,True,False,1
Backend Software Engineer,TikTok,3.8,19,False,"A solid foundation in computer science, with competencies in data structures, algorithms, and software design.",True,False,True,False,True,9017914,55317.0,99807,196394,True,True,False,False,False,False,False,12,3,False,False,True,0,False,False,0
Staff Software Engineer - Job Seeker API,Indeed,4.3,824,False,"1+ year of experience mentoring other software developers.
 3+ years of experience with agile software development life cycle.",False,True,False,False,True,15530,55317.0,164000,239000,True,True,False,False,False,False,False,2,-1,True,False,True,0,True,True,0
Ruby on Rails Developer,Welcome Homes,0.0,0,True,"Facilitate collaboration with other engineers, product owners, and designers to solve interesting and challenging problems for delivering various features.",True,False,True,False,True,18867643,10010.0,135000,150000,False,True,False,False,False,False,False,13,2,False,False,False,1,False,False,2
Cloud Engineer - Infrastructure Operations,Koch Industries,3.6,727,False,"Performing software upgrades, kernel patching, and errata patches.
 This role will be part of a team that builds the automation around provisioning, monitoring,",False,False,False,False,False,36722,60606.0,135000,180000,True,False,False,False,False,False,True,31,-1,True,False,False,0,True,True,0
Senior Software Engineer,Liberty Mutual Insurance,3.6,4540,False,"Five years of software engineering experience.
 Strong oral and written communication skills¡Xand a knack for explaining your decision-making process to non",False,False,True,True,False,213,55317.0,96600,154000,True,False,False,False,False,False,True,28,-1,True,True,True,2,True,True,0
Software Development Manager,United Auto Credit Corporation,3.5,168,True,"Proven experience as a software developer.
 Excellent understanding of best practices in software design and programming principles.
 Temporarily due to COVID-19.",True,False,False,False,True,5235763,92660.0,99230,150000,True,True,False,False,False,False,False,14,2,False,False,False,1,False,False,1
Java Developer,Eminds,0.0,0,False,"Experience developing web applications using java server side.
 Must be Very strong in Core java.
 Strong Design and Coding skills.",True,True,False,False,True,20742965,55317.0,77690,168200,False,True,False,False,True,False,False,2,-1,True,False,True,1,False,False,0
Automation Controls Engineer,accudraft Paint Booths,4.0,1,False,"Previous experience in automation software development.
 Analyze user needs and develop software solutions.
 Recommend software upgrades to optimize operational",True,False,True,False,True,2678043,7869.0,81000,111000,False,True,False,False,False,False,False,31,3,False,False,False,0,False,False,1
Software Engineer,Broadband Antenna Tracking Systems,0.0,0,False,"A Software Engineer that supports all aspects of software design, ranging from preliminary concept to tested and documented code.",True,False,True,False,True,920845,46268.0,65000,105000,False,True,False,False,False,False,False,31,-1,True,False,False,0,True,False,1
React Native and Web Senior Engineer,RemoteLock,0.0,0,True,"One hour technical video call with two senior engineers.
 RemoteLock? is looking for a talented JavaScript engineer to take ownership of our UI/UX and help us",True,False,True,False,True,12422484,55317.0,80000,110000,False,True,False,False,True,False,False,31,8,False,True,True,2,False,False,3
Senior Software Developer - Information Technology,Mercy Corps,4.2,161,False,"Develop solutions to software architecture needs, which may include selecting software packages and libraries, establishing software patterns, and collaborating",True,False,False,False,True,18978135,55317.0,100000,110000,True,True,False,False,False,False,False,8,5,False,True,True,2,True,False,1
Senior Software Engineer - Hiring Insights (Backend),Indeed,4.3,824,False,"4+ years of experience in software development with at least one of the following languages: Java (preferred), Python, C#, JavaScript.",False,False,True,True,True,15530,55317.0,132000,192000,True,True,False,False,False,False,False,14,-1,True,False,True,2,True,True,0
Mulesoft Developer III (application - Contract to Hire),PTR Inc,4.0,1,False,"Status: Contract to Hire Eligible.
 Full Stack Developer - Highly Preferred.
 React.js - Preferred, but not required.
 Job Types: Full-time, Contract.",True,True,False,False,True,20543781,55317.0,67339,159852,False,True,False,False,True,False,False,1,-1,True,True,True,2,False,False,3
Embedded Software Developer - C/C++ Experience Required,Real Time Automation,0.0,0,False,"Good organizational planning, project and time management skills.
 5+ years of being project proficient in C/C++ embedded programming.",True,False,True,False,True,8779736,53072.0,80000,100000,False,True,False,False,False,False,False,21,-1,True,False,False,0,False,False,1
Software Engineer,Broadcom,3.8,623,False,"Experienced in working in an agile software development environment.
 Collaborate with and assist the team of engineers in writing functional, design and user",True,False,False,False,True,20549467,95134.0,150000,200000,True,True,False,False,False,False,False,22,3,False,False,False,1,False,False,1
Full Stack Developer (Only US Citizens and GC holders - NO C2C),Nextek Service Inc,0.0,0,True,"This includes designing, developing, testing, analyzing and maintaining new software applications in support of the achievement of business requirements.",True,True,True,False,True,14944557,55317.0,120000,150000,False,True,False,False,True,False,False,4,2,False,False,True,1,True,False,2
Jewelry Television - Software Engineer,Jewelry Television,3.6,187,False,"Design and implement sophisticated software to solve complex problems.
 Write new software and perform technical integrations as needed (in a team environment.",True,False,True,True,True,2395873,55317.0,63847,111310,True,True,False,False,False,False,False,31,-1,True,False,True,1,False,False,4
Senior Software Engineer,Quanta Technologies Inc.,0.0,0,True,Bachelor's Degree in Computer Science (or related field) or successful track record developing end-to-end enterprise level B2B software.,True,False,True,False,True,20613215,10001.0,150000,180000,False,True,False,False,False,False,False,15,5,False,False,False,1,False,False,1
Embedded Software Developer - C/C++ Experience Required,Real Time Automation,0.0,0,False,"Good organizational planning, project and time management skills.
 5+ years of being project proficient in C/C++ embedded programming.",True,False,True,False,True,8779736,55317.0,80000,100000,False,True,False,False,False,False,False,21,2,False,False,True,0,False,False,1
Software Programmer,Vibrac Precision Test Systems,0.0,0,False,"Software programming: 3 years (Preferred).
 *Develop and manage computer infrastructure on company software systems.
 Math aptitude and problem solving skills.",True,True,True,False,True,15056305,3103.0,46000,65000,False,True,False,False,False,False,False,6,3,False,False,False,0,False,False,1
"Supervisor, Developer III",Duval County Public Schools,3.5,397,False,"Advancedlevelknowledge in software and information lifecycle process.
 Experience: Seven (7) years experience in design and development of software solutions of",False,True,True,False,False,5309961,32207.0,60000,90000,True,True,False,False,False,False,False,2,-1,True,False,False,0,True,True,0
Site Reliability Engineer,Kaseware,0.0,0,False,"In-depth understanding of software development processes and workflows.
 You'll be responsible for the design and support of the product platform, focusing our",True,False,True,False,True,8263896,80231.0,115000,150000,False,True,False,False,False,False,False,31,4,False,False,False,0,False,False,1
Senior Software Engineer: Radar,"LLC Resources, LLC",0.0,0,False,"Create system and software models.
 10+ years software development experience required.
 Participate in systems and software requirement reviews.",True,True,True,False,True,19246855,55317.0,80000,125000,False,True,False,False,False,False,False,2,-1,True,False,True,0,True,False,1
Embedded Software Developer - C/C++ Experience Required,Real Time Automation,0.0,0,False,"Good organizational planning, project and time management skills.
 5+ years of being project proficient in C/C++ embedded programming.",True,False,True,False,True,8779736,55317.0,80000,100000,False,True,False,False,False,False,False,21,-1,True,False,True,0,False,False,1
Senior Developer,Kim Technologies,0.0,0,False,"Cloud software development 5+ years of experience.
 Experienced in developing software on the Microsoft Azure platform.
 NET, MVC, jQuery, and React.Js.",True,False,False,False,True,9371154,55317.0,85000,105000,False,True,False,False,False,False,False,28,-1,True,True,True,1,True,False,1
Software Engineer II,Sierra Nevada Corporation,3.6,245,False,"Knowledge of software development methodologies such as Agile/Scrum, Waterfall, and Spiral.
 Your technical responsibilities involve the design and development",False,False,True,False,False,17303,80112.0,88500,121687,True,True,False,False,False,False,False,14,-1,True,False,False,0,True,True,0
